US.QTWO,"Q2 Holdings, Inc.",STOCK,17304530.112,278701.0
US.CYRX,"CryoPort, Inc.",STOCK,4176761.056,278537.0
US.RWT,"Redwood Trust, Inc.",STOCK,4593799.189,278123.0
US.HDB,HDFC银行,STOCK,30776622.26,277618.0
US.SF,Stifel Financial Corp.,STOCK,14996516.525,277250.0
US.LZB,La-Z-Boy家具,STOCK,8577639.216,277210.0
US.MAXR,Maxar Technologies Ltd.,STOCK,14432695.694,276425.0
US.WRB,W.R. Berkley Corp.,STOCK,20553316.856,276123.0
US.IO,离子地球物理,STOCK,6943345.156,275994.0
US.QTS,"QTS Realty Trust, Inc.",STOCK,11307748.784,275946.0
US.TDW,潮水公司,STOCK,8618788.368,275940.0
US.CLNC,"Colony Credit Real Estate, Inc.",STOCK,5793980.276,275547.0
US.BMO,蒙特利尔银行,STOCK,21651596.504,274490.0
US.EGLE,伊格尔散货航运,STOCK,1540761.957,273600.0
US.IDT,万威,STOCK,1495945.336,273228.0
US.GKOS,Glaukos Corp.,STOCK,11573771.209,273126.0
US.PAVM,PAVmed Inc.,STOCK,373315.379,272959.0
US.IPOA,"Social Capital Hedosophia Holdings Corp. Class A ordinary shares, par value $0.0001",STOCK,2726667.756,272736.0
US.FMI,"Foundation Medicine, Inc.",STOCK,37277965.69,272434.0
US.MYO,"Myomo, Inc.",STOCK,642661.646,272269.0
US.FCB,"FCB Financial Holdings, Inc.",STOCK,15958506.423,271507.0
US.GWRS,Global Water Resources,STOCK,2525561.286,271326.0
US.HUSA,休斯敦能源,STOCK,66613.236,271264.0
US.FRME,第一招商股份,STOCK,12564811.497,270723.0
US.ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,STOCK,4287033.118,270502.0
US.NANO,耐诺,STOCK,10237575.304,270329.0
US.VAC,Marriott Vacations Worldwide Corp.,STOCK,32221321.705,270248.0
US.ULTI,"The Ultimate Software Group, Inc.",STOCK,77959238.138,269322.0
US.NLNK,NewLink Genetics Corp.,STOCK,1231360.07,268778.0
US.SAEX,"SAExploration Holdings, Inc.",STOCK,445698.307,268414.0
US.RDY,如瑞迪博士,STOCK,7992626.978,268214.0
US.ZAGG,"Zagg, Inc.",STOCK,4650440.702,268042.0
US.MIXT,MiX Telematics Ltd.,STOCK,4698140.13,267326.0
US.CTRV,"ContraVir Pharmaceuticals, Inc.",STOCK,258177.881,266764.0
US.KEX,卡比海运,STOCK,22870939.458,266695.0
US.UCFC,United Community Financial Corp.,STOCK,3047671.413,266362.0
US.MGNX,"MacroGenics, Inc.",STOCK,5734140.805,266053.0
US.EVC,超视野传播,STOCK,1259432.025,265967.0
US.BKNG,"Booking Holdings, Inc.",STOCK,538385501.55,265824.0
US.KLXI,"KLX, Inc.",STOCK,19221937.928,264940.0
US.MTSI,"MACOM Technology Solutions Holdings, Inc.",STOCK,6479153.044,264770.0
US.ANAB,AnaptysBio,STOCK,19783541.881,264693.0
US.AHH,"Armada Hoffler Properties, Inc.",STOCK,3979339.518,264431.0
US.MEDP,Medpace Holdings,STOCK,12163946.64,264282.0
US.ACIW,ACI环球,STOCK,6960102.331,264228.0
US.AVX,AVX Corp.,STOCK,4755246.237,264176.0
US.LECO,林肯电气控股,STOCK,23853442.271,263440.0
US.AIR,AAR公司,STOCK,12314487.037,263322.0
US.WRE,Washington Real Estate Investment Trust,STOCK,7829101.115,262633.0
US.ATHX,"Athersys, Inc.",STOCK,527184.215,262365.0
US.SCHN,史尼泽钢铁,STOCK,8946015.966,262351.0
US.BOLD,Audentes Therapeutics,STOCK,10390159.545,262197.0
US.MNR,Monmouth Real Estate Investment Corp.,STOCK,4307257.188,261797.0
US.BDSI,BioDelivery科学国际有限公司,STOCK,713979.352,261446.0
US.TGP,Teekay LNG Partners LP,STOCK,4268150.473,261406.0
US.NETS,Netshoes (Cayman) Ltd.,STOCK,536526.364,261349.0
US.MPAC,Matlin & Partners Acquisition Corporation,STOCK,2620133.923,260701.0
US.GDOT,Green Dot Corp.,STOCK,21042284.055,260531.0
US.GLYC,"GlycoMimetics, Inc.",STOCK,4089281.288,260485.0
US.INOV,INOVALON HOLDINGS  INC.,STOCK,2610912.907,260477.0
US.IMMR,Immersion Corp.,STOCK,4016207.922,260276.0
US.CVM,CEL-SCI Corp.,STOCK,235759.817,260276.0
US.FN,Fabrinet,STOCK,10365895.567,260081.0
US.SPWH,Sportsmans Warehouse Holdings,STOCK,1372081.459,260048.0
US.BHE,"Benchmark Electronics, Inc.",STOCK,7630450.178,259149.0
US.RDHL,RedHill Biopharma Ltd.,STOCK,2888626.547,259117.0
US.SAGE,Sage Therapeutics,STOCK,43294432.228,258934.0
US.SVM,Silvercorp Metals Inc.,STOCK,669860.553,257408.0
US.MEOH,梅思恩,STOCK,18344980.527,257352.0
US.CBU,"Community Bank System, Inc.",STOCK,15926149.034,257248.0
US.KRO,康诺斯全球,STOCK,5850781.118,257203.0
US.PDFS,"PDF Solutions, Inc.",STOCK,3013044.936,257131.0
US.RRTS,"Roadrunner Transportation Systems, Inc.",STOCK,673455.866,256695.0
US.JOE,圣乔,STOCK,4618657.045,256541.0
US.DMLRY,戴姆勒奔驰(ADR),STOCK,4332713.336,256319.0
US.RESI,Front Yard Residential Corp.,STOCK,2698552.888,255585.0
US.BLPH,BELLEROPHON THERAPEUTICS LLC,STOCK,698735.327,255484.0
US.FRO,Frontline Ltd.,STOCK,1340531.433,255116.0
US.FRBK,共和国第一万通金控,STOCK,1960976.545,254691.0
US.CRR,卡波陶瓷,STOCK,2417814.69,254377.0
US.OSB,"Norbord, Inc.",STOCK,10125100.455,253851.0
US.CFRUY,历峰集团(ADR),STOCK,2161357.044,253846.0
US.DARE,"Dare Bioscience, Inc.",STOCK,328652.936,253506.0
US.NSP,"Insperity, Inc.",STOCK,25062708.703,253394.0
US.SDLP,Seadrill Partners LLC,STOCK,924326.08,253370.0
US.APAM,"Artisan Partners Asset Management, Inc.",STOCK,7945499.533,253206.0
US.HFWA,Heritage金融银行,STOCK,8908154.8,253129.0
US.FSAC,Federal Street Acquisition Corp.,STOCK,2516917.755,253001.0
US.LAND,Gladstone Land Corp.,STOCK,2912216.744,252839.0
US.GCP,"GCP Applied Technologies, Inc.",STOCK,7419165.208,252680.0
US.BPT,BPT信托,STOCK,7200288.726,252641.0
US.STE,思泰瑞医疗,STOCK,27848372.337,252380.0
US.CALM,"Cal-Maine Foods, Inc.",STOCK,11384259.935,252150.0
US.IRTC,iRhythm Technologies,STOCK,21121339.843,252085.0
US.JCAP,"Jernigan Capital, Inc.",STOCK,4603237.755,251929.0
US.BXE,Bellatrix Exploration Ltd.,STOCK,237880.312,251653.0
US.WIFI,"Boingo Wireless, Inc.",STOCK,5689810.993,251600.0
US.TMST,TimkenSteel Corp.,STOCK,4474037.428,250541.0
US.WSO,"Watsco, Inc.",STOCK,45849536.355,250369.0
US.USNA,优莎娜,STOCK,27267487.07,249678.0
US.CUK,嘉年华存托凭证,STOCK,14732832.687,249358.0
US.CDR,西连购物中心,STOCK,1185393.253,248420.0
US.BABY,纳图斯医疗,STOCK,7861239.659,248336.0
US.FLXN,"Flexion Therapeutics, Inc.",STOCK,6794451.144,248259.0
US.GER,Goldman Sachs MLP & Energy Renaissance Fund,STOCK,1558952.295,247886.0
US.BFAM,"Bright Horizons Family Solutions, Inc.",STOCK,27222265.286,247870.0
US.SMTC,先科电子,STOCK,12567341.961,247740.0
US.SODA,SodaStream International Ltd.,STOCK,21832666.962,247427.0
US.QHC,Quorum Health Corporation,STOCK,1033434.595,247325.0
US.IMUC,ImmunoCellular Therapeutics Ltd.,STOCK,59402.638,247222.0
US.WING,WINGSTOP INC.,STOCK,12864433.189,247188.0
US.SUI,"Sun Communities, Inc.",STOCK,24129473.664,247109.0
US.AGLE,"AEGLEA BIOTHERAPEUTICS, INC.",STOCK,2283398.995,246832.0
US.CHH,精选国际酒店,STOCK,19341617.954,246494.0
US.OTIC,Otonomy,STOCK,891954.784,246478.0
US.TIER,"TIER REIT, Inc.",STOCK,5780252.48,246397.0
US.ANGO,阿吉奥动态有限公司,STOCK,5123808.537,245645.0
US.KAMN,Kaman Corp.,STOCK,16544107.558,245562.0
US.QUAD,"Quad/Graphics, Inc.",STOCK,4935178.963,245390.0
US.NYLD,"NRG Yield, Inc.",STOCK,4413672.411,245386.0
US.HIBB,希贝特体育,STOCK,5895708.077,245246.0
US.XLRN,"Acceleron Pharma, Inc.",STOCK,11251389.693,244643.0
US.ATHN,雅典娜,STOCK,38739555.497,244423.0
US.STAA,STAAR Surgical Co.,STOCK,8206605.411,244309.0
US.DOMO,"Domo, Inc.",STOCK,4596004.432,243847.0
US.HYT,HYT基金,STOCK,2560769.789,243718.0
US.TITN,"Titan Machinery, Inc.",STOCK,3807441.227,243610.0
US.EROS,Eros International Plc,STOCK,3347276.257,243419.0
US.XRF,中国信而富公司,STOCK,495736.336,243317.0
US.MORN,晨星信息,STOCK,33851058.353,243279.0
US.MITT,"AG Mortgage Investment Trust, Inc.",STOCK,4661807.936,243258.0
US.RE,安富来再保险集团公司,STOCK,57439390.614,243228.0
US.BJRI,BJs餐饮,STOCK,15443328.1,243223.0
US.PNK,"Pinnacle Entertainment, Inc.",STOCK,8422802.956,243194.0
US.CAJ,佳能,STOCK,7695062.657,242976.0
US.ATSG,美国航空运输服务集团,STOCK,5678035.929,242975.0
US.BV,"Bazaarvoice, Inc.",STOCK,5289865.475,242749.0
US.FRTA,Forterra,STOCK,1953754.324,242745.0
US.NGHC,National General Holdings Corp.,STOCK,6651025.887,242660.0
US.FCPT,"Four Corners Property Trust, Inc.",STOCK,5972259.822,242283.0
US.FLKS,FLEX PHARMA  INC.,STOCK,201878.264,242189.0
US.ANGI,安吉斯里斯特公司,STOCK,4009715.177,242056.0
US.LODE,"Comstock Mining, Inc.",STOCK,54404.968,242042.0
US.INGN,"Inogen, Inc.",STOCK,51239892.419,241829.0
US.NTGR,"NETGEAR, Inc.",STOCK,18746174.723,241661.0
US.WPC,"W.P. Carey, Inc.",STOCK,15728479.032,240545.0
US.CTSO,CytoSorbents Corp.,STOCK,2848012.564,240050.0
US.UCBI,"United Community Banks, Inc.",STOCK,7329702.964,239889.0
US.ENVA,"Enova International, Inc.",STOCK,8998397.5,239865.0
US.ARAY,精确射线股份有限公司,STOCK,944483.73,239807.0
US.SIR,Select Income REIT,STOCK,5269949.364,238689.0
US.TPC,Tutor Perini Corp.,STOCK,4407158.232,238650.0
US.TUSK,Mammoth Energy Services,STOCK,8866932.251,238533.0
US.IT,加特纳,STOCK,33418134.015,238525.0
US.KYN,KYN投资基金,STOCK,4359888.657,238508.0
US.SNN,Smith & Nephew Plc,STOCK,8417250.77,238378.0
US.LEJU,乐居,STOCK,392976.96,238203.0
US.OFC,"Corporate Office Properties Trust, Inc.",STOCK,6850769.283,237725.0
US.ALL-G,ALLSTATE CORP,STOCK,6085656.848,237614.0
US.PSMT,普尔斯玛特,STOCK,18694179.939,237519.0
US.IRS,IRSA Inversiones y Representaciones SA,STOCK,4145819.334,237287.0
US.MIN,MFS Intermediate Income Trust,STOCK,905290.277,237159.0
US.TTGT,"TechTarget, Inc.",STOCK,7423192.693,236863.0
US.HZO,海上麦斯服务,STOCK,4955455.443,236364.0
US.EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",STOCK,1625982.572,236270.0
US.JW.A,"John Wiley & Sons, Inc.",STOCK,16041035.772,236204.0
US.BLDP,巴拉德动力系统,STOCK,692559.168,236202.0
US.OCUL,Ocular Therapeutix,STOCK,1461438.131,235924.0
US.ALRM,"ALARM.COM HOLDINGS, INC.",STOCK,10363964.824,235655.0
US.SKY,Skyline,STOCK,6976111.825,235489.0
US.GLRE,绿光资本再保公司,STOCK,3330046.809,235149.0
US.FLOW,弗洛国际,STOCK,10273605.182,234961.0
US.SASR,"Sandy Spring Bancorp, Inc.",STOCK,9963951.255,234853.0
US.MDC,"M.D.C. Holdings, Inc.",STOCK,7562956.322,234712.0
US.EPAY,"Bottomline Technologies, Inc.",STOCK,13033205.431,234562.0
US.SXT,Sensient Technologies Corp.,STOCK,16670846.121,234257.0
US.TSLX,"TPG Specialty Lending, Inc.",STOCK,4359072.889,234240.0
US.TBI,"TrueBlue, Inc.",STOCK,6441815.297,234081.0
US.ELTK,Eltek Ltd.,STOCK,948894.679,233865.0
US.ADMS,"Adamas Pharmaceuticals, Inc.",STOCK,6349452.805,233551.0
US.ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,STOCK,2803913.978,233473.0
US.TRHC,"Tabula Rasa Healthcare, Inc.",STOCK,15310359.976,233061.0
US.DSL,DoubleLine Income Solutions Fund,STOCK,4701318.246,232840.0
US.SEM,Select Medical Holdings Corp.,STOCK,4402829.038,232451.0
US.APPS,"Digital Turbine, Inc.",STOCK,335011.834,232411.0
US.CIR,Circor国际,STOCK,9310818.319,232270.0
US.JLL,"Jones Lang LaSalle, Inc.",STOCK,39596143.374,232216.0
US.CALA,Calithera Biosciences Inc,STOCK,1046745.913,232213.0
US.DPSGY,德国邮政(ADR),STOCK,7807293.424,232102.0
US.RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",STOCK,2756063.029,231819.0
US.LKSD,"LSC Communications, Inc.",STOCK,3283965.728,231519.0
US.PFL,太平洋投资管理策略收益基金,STOCK,2777216.145,231513.0
US.PDI,PIMCO Dynamic Income Fund,STOCK,7510696.008,231445.0
US.COLB,哥伦比亚银行系统,STOCK,9609692.683,231296.0
US.QDEL,Quidel Corp.,STOCK,16228139.211,231270.0
US.GLOP,GasLog Partners LP,STOCK,5523356.704,231133.0
US.AOD,Aberdeen Total Dynamic Dividend Fund,STOCK,2050740.259,230934.0
US.MAIN,Main Street Capital Corp.,STOCK,9088643.641,230569.0
US.BKI,"Black Knight, Inc.",STOCK,12790774.176,230506.0
US.GIM,GIM环球基金,STOCK,1426837.785,230412.0
US.TNXP,Tonix Pharmaceuticals Holding Corp.,STOCK,949438.705,230392.0
US.PFBC,保富银行,STOCK,14743863.326,230246.0
US.LITB,兰亭集势,STOCK,436834.736,229784.0
US.ELGX,恩多勒吉克斯,STOCK,1222461.601,229701.0
US.NGVT,Ingevity Corp,STOCK,20690718.623,229672.0
US.AZZ,宜易贸易,STOCK,12362131.779,229403.0
US.EOD,Wells Fargo Global Dividend Opportunity Fund,STOCK,1278437.777,229392.0
US.MVF,"BlackRock MuniVest Fund, Inc.",STOCK,2028124.904,229083.0
US.HEES,HE设备服务,STOCK,8944792.625,229008.0
US.SBCF,Seacoast Banking Corp. of Florida,STOCK,7360119.497,228856.0
US.MGEN,"Miragen Therapeutics, Inc.",STOCK,1593262.941,228849.0
US.PRI,"Primerica, Inc.",STOCK,24478049.964,228476.0
US.PRTA,Prothena Corp. Plc,STOCK,3337713.229,228411.0
US.CCOI,"Cogent Communications Holdings, Inc.",STOCK,12069353.007,228273.0
US.TISI,"Team, Inc.",STOCK,4876280.454,228181.0
US.CLSD,"CLEARSIDE BIOMEDICAL, INC.",STOCK,2337156.708,228125.0
US.IMO,帝国石油,STOCK,7558025.82,227912.0
US.HELE,海伦特洛伊家电,STOCK,26285410.112,226790.0
US.SLF,永明金融,STOCK,9222130.378,226333.0
US.FTS,Fortis Inc,STOCK,7317274.797,226187.0
US.TBK,Triumph Bancorp,STOCK,9261485.406,226181.0
US.AVAV,AeroVironment公司,STOCK,16865887.259,226037.0
US.VHC,VirnetX Holding Corp.,STOCK,753403.995,225890.0
US.CHW,CHW基金,STOCK,2031646.378,225679.0
US.GPMT,"Granite Point Mortgage Trust, Inc.",STOCK,4177512.134,225637.0
US.BOJA,"BOJANGLES', INC.",STOCK,3318745.631,225584.0
US.CRAY,克雷科技,STOCK,5699772.211,225558.0
US.RYB,红黄蓝,STOCK,4993899.538,225241.0
US.USAC,USA Compression Partners LP,STOCK,3799217.1,224664.0
US.CEN,Center Coast Brookfield MLP & Energy Infrastructure Fund,STOCK,2021622.272,224063.0
US.CECE,Ceco环保,STOCK,1463521.109,223991.0
US.APTS,"Preferred Apartment Communities, Inc.",STOCK,3895782.65,223980.0
US.PTY,太平洋投资管理成长基金,STOCK,3947104.317,223850.0
US.PEN,"Penumbra, Inc.",STOCK,31206897.418,223750.0
US.MTRX,Matrix Service Co.,STOCK,4318980.623,223718.0
US.AGS,"PlayAGS, Inc.",STOCK,6448589.831,223201.0
US.GLO,Clough Global Opportunities Fund,STOCK,2518466.144,223076.0
US.POAHY,保时捷(ADR),STOCK,1457784.575,222775.0
US.AXE,阿尼克斯特,STOCK,14660807.68,222551.0
US.BKE,巴克尔,STOCK,5318108.005,222385.0
US.CVIA,Covia Holdings Corp.,STOCK,3743500.034,222305.0
US.NICE,NICE Ltd,STOCK,24380893.427,222212.0
US.AGR,Avangrid Inc.,STOCK,11658330.049,222040.0
US.KEP,韩国电力,STOCK,3033839.95,222032.0
US.STMP,"Stamps.com, Inc.",STOCK,60771896.69,221861.0
US.FANUY,发那科(ADR),STOCK,4188006.591,221847.0
US.LGIH,"LGI Homes, Inc.",STOCK,13352291.441,221595.0
US.AY,Atlantica Yield Plc,STOCK,4438283.645,221493.0
US.ABIO,方舟生物医药,STOCK,128391.103,221477.0
US.EHT,Eaton Vance High Income 2021 Target Term Trust,STOCK,2122485.968,221391.0
US.TWLVW,Twelve Seas Investment,STOCK,79076.254,221218.0
US.SFNC,Simmons First National Corporati,STOCK,6706462.259,220798.0
US.NSIT,"Insight Enterprises, Inc.",STOCK,10907135.776,220669.0
US.STKL,"SunOpta, Inc.",STOCK,1829664.62,220542.0
US.AXGN,"AxoGen, Inc.",STOCK,12007532.441,220463.0
US.BWXT,"BWX Technologies, Inc.",STOCK,14281839.989,220347.0
US.CNS,科恩-斯蒂尔斯金融,STOCK,9658850.284,220171.0
US.IDA,"IDACORP, Inc.",STOCK,20305475.857,220002.0
US.JBGS,JBG SMITH Properties,STOCK,7936428.139,219775.0
US.TPRE,Third Point Reinsurance Ltd.,STOCK,2817723.897,219494.0
US.ICLK,爱点击,STOCK,1459456.357,219368.0
US.TBIO,TRANSGENOMIC INC,STOCK,3012576.771,219365.0
US.HRI,Herc Rentals Inc,STOCK,13148493.78,219165.0
US.BOSC,BOS科技,STOCK,565963.071,218953.0
US.GCO,格涅斯科,STOCK,8987386.47,218606.0
US.GWPH,GW Pharmaceuticals Plc,STOCK,32202741.965,218183.0
US.XAN,Exantas Capital Corp.,STOCK,2245004.981,218136.0
US.XENT,Intersect ENT,STOCK,7509971.078,218077.0
US.FGP,法瑞加合作伙伴,STOCK,702155.847,217751.0
US.KANG,爱康国宾,STOCK,4450026.334,217660.0
US.CFFN,"Capitol Federal Financial, Inc.",STOCK,2836892.205,217659.0
US.RCKT,"Rocket Pharmaceuticals, Inc.",STOCK,4287425.098,217581.0
US.ENSG,恩赛因,STOCK,8191821.113,217516.0
US.STC,Stewart Information Services Corp.,STOCK,9658913.463,216851.0
US.TU,泰勒斯,STOCK,7886208.87,216838.0
US.NGVC,"Natural Grocers by Vitamin Cottage, Inc.",STOCK,3336264.033,216695.0
US.SUN,太阳石油,STOCK,5561607.232,216606.0
US.CLSN,克莱瑞恩,STOCK,620788.501,216422.0
US.ATRA,Atara Biotherapeutics,STOCK,8577574.114,216238.0
US.DHY,Credit Suisse High Yield Bond Fund,STOCK,565664.71,215959.0
US.ARCB,ArcBest Corp.,STOCK,9779940.222,215542.0
US.ATEN,"A10 Networks, Inc.",STOCK,1572964.253,215520.0
US.SAIC,Science Applications International Corp.,STOCK,18483865.245,215518.0
US.ZG,"Zillow Group, Inc.",STOCK,13722251.285,215107.0
US.GLOB,Globant SA,STOCK,12555733.762,214834.0
US.CVLT,康沃系统,STOCK,14875942.758,214438.0
US.RARX,Ra Pharmaceuticals,STOCK,2266825.075,214359.0
US.VBIV,"VBI Vaccines, Inc.",STOCK,592074.419,214350.0
US.MC,Moelis & Co.,STOCK,12959971.458,214178.0
US.SRRA,Sierra Oncology Inc,STOCK,625264.537,214093.0
US.TSE,Trinseo SA,STOCK,15530264.179,213606.0
US.TANH,碳博士控股,STOCK,281681.665,213385.0
US.SFS,"Smart & Final Stores, Inc.",STOCK,1249919.28,213110.0
US.BEL,Belmond Ltd.,STOCK,2425985.098,213015.0
US.BNCL,Beneficial Mutual银行,STOCK,3449832.854,212982.0
US.KFY,光辉国际咨询顾问,STOCK,13971671.362,212519.0
US.MGI,速汇金国际,STOCK,1402809.567,212185.0
US.WMC,Western Asset Mortgage Capital Corp.,STOCK,2273803.073,212168.0
US.WGP,Western Gas Equity Partners LP,STOCK,7661780.39,212166.0
US.EVER,"EverQuote, Inc.",STOCK,3688463.03,212013.0
US.BPMP,BP Midstream Partners LP,STOCK,4410229.604,211733.0
US.MYI,黑岩市政收益保险基金,STOCK,2679612.323,211719.0
US.NVTA,Invitae Corp.,STOCK,1754305.363,211325.0
US.TMCXW,Trinity Merger Corp.,STOCK,85041.993,209900.0
US.MCY,默邱利通用,STOCK,9281988.465,209405.0
US.WYY,WidePoint Corp.,STOCK,103954.069,209044.0
US.BIP,布鲁克菲尔德公共建设,STOCK,8271835.752,209007.0
US.ATO,ATMOS能源公司,STOCK,18875560.058,208696.0
US.BDC,百通公司,STOCK,13363612.019,208692.0
US.TAT,TransAtlantic Petroleum Ltd.,STOCK,247152.304,208628.0
US.UIS,优利系统,STOCK,2930511.481,208598.0
US.DNB,邓白氏,STOCK,26942490.966,208369.0
US.PIRS,"Pieris Pharmaceuticals, Inc.",STOCK,1129073.356,208088.0
US.MTH,Meritage Homes Corp.,STOCK,9589409.063,207869.0
US.POOL,Pool Corp.,STOCK,32858229.357,207842.0
US.EFII,电子影像,STOCK,7201766.638,207678.0
US.RVI,Retail Value Inc,STOCK,7219290.998,207498.0
US.DLX,豪华,STOCK,13545044.485,206411.0
US.CDAY,"Ceridian HCM Holding, Inc.",STOCK,7190581.99,206382.0
US.JRO,Nuveen Floating Rate Income Opportunity Fund,STOCK,2117615.82,206153.0
US.CMP,"Compass Minerals International, Inc.",STOCK,13936043.556,205927.0
US.ERII,"Energy Recovery, Inc.",STOCK,1699280.041,205787.0
US.ITGR,Integer Holdings Corp,STOCK,14878554.645,205592.0
US.LSTR,莱帝运输,STOCK,22429661.146,205167.0
US.RCKY,"Rocky Brands, Inc.",STOCK,5664192.314,205152.0
US.UAMY,United States Antimony Corp.,STOCK,111407.784,205074.0
US.ASIX,AdvanSix Inc.,STOCK,7983097.174,204682.0
US.HQY,HealthEquity,STOCK,16620245.17,204306.0
US.XIN,鑫苑置业,STOCK,982028.111,204028.0
US.OHRP,"Ohr Pharmaceutical, Inc.",STOCK,42025.329,203670.0
US.APTO,"Aptose Biosciences, Inc.",STOCK,686116.697,203649.0
US.AZO,汽车地带,STOCK,141010991.216,203350.0
US.NWE,NorthWestern Corp.,STOCK,11728569.041,203265.0
US.BBX,亚特兰大银行,STOCK,1806486.91,203135.0
US.SMI,中芯国际,STOCK,1256585.81,203065.0
US.NSH,NuStar GP Holdings LLC,STOCK,2750164.144,202964.0
US.MMS,马克西姆斯服务,STOCK,13123130.087,202744.0
US.ENTA,"Enanta Pharmaceuticals, Inc.",STOCK,25269260.184,202628.0
US.TMDI,"Titan Medical, Inc.",STOCK,777703.889,202572.0
US.HAFC,韩美金融,STOCK,5547647.35,202507.0
US.ACTG,阿卡西亚,STOCK,786851.886,202294.0
US.CPLP,Capital Product Partners LP,STOCK,619610.037,202273.0
US.INXN,InterXion Holding NV,STOCK,12968554.006,201995.0
US.DCAR,"DropCar, Inc.",STOCK,272915.151,201833.0
US.PETZ,"TDH Holdings, Inc.",STOCK,1044413.571,201685.0
US.PSO,培生,STOCK,2410052.023,201632.0
US.HNI,HNI Corp.,STOCK,7758179.579,200965.0
US.WATT,Energous Corp.,STOCK,3098172.733,200721.0
US.BNFT,"Benefitfocus, Inc.",STOCK,7462990.944,200618.0
US.VTIQU,VectoIQ Acquisition Corp.,STOCK,2022033.978,200600.0
US.MSG,麦迪逊花园,STOCK,64626524.718,200109.0
US.VTIQW,VectoIQ Acquisition Corp.,STOCK,0.0,200000.0
US.ASGN,盎塞,STOCK,16731927.246,199482.0
US.AREX,Approach资源,STOCK,484434.217,199161.0
US.QTM,昆腾数据,STOCK,368608.577,199094.0
US.EGRX,"Eagle Pharmaceuticals, Inc.",STOCK,16391726.063,198982.0
US.PER,SandRidge Permian Trust,STOCK,531031.837,198550.0
US.BCOR,"Blucora, Inc.",STOCK,7523977.865,198046.0
US.MMI,摩托罗拉移动控股公司,STOCK,8029952.505,198003.0
US.SNDX,"Syndax Pharmaceuticals, Inc.",STOCK,1424651.443,197652.0
US.GOF,Guggenheim Strategic Opportunities Fund,STOCK,4196406.531,197494.0
US.SBRCY,俄罗斯联邦储蓄银行(ADR),STOCK,2775065.318,197260.0
US.MAG,迈力达电子,STOCK,1887114.791,197161.0
US.AHL,阿斯彭保险控股有限公司,STOCK,7933050.076,197158.0
US.WPP,WPP plc - American Depositary Shares each representing five Ordinary Shares,STOCK,15065456.132,197148.0
US.YTRA,Yatra Online Inc,STOCK,1202569.613,197140.0
US.SYX,"Systemax, Inc.",STOCK,8469190.373,197096.0
US.COBZ,CoBiz银行,STOCK,4299870.704,196806.0
US.GVA,花岗岩建筑,STOCK,10776379.986,196780.0
US.KRA,Kraton Corporation,STOCK,9602920.433,196287.0
US.LOXO,Loxo Oncology,STOCK,34913583.656,196185.0
US.PTI,"Proteostasis Therapeutics, Inc.",STOCK,539102.43,196071.0
US.CNMD,CONMED Corp.,STOCK,14434699.913,195774.0
US.KOF,可口可乐凡萨瓶装,STOCK,12071487.833,195630.0
US.FICO,Fair Isaac Corp.,STOCK,40185777.396,195608.0
US.ANY,Sphere 3D Corp.,STOCK,94529.274,195406.0
US.ZTR,"Virtus Global Dividend & Income Fund, Inc.",STOCK,2247210.936,195222.0
US.SNV-D,Synovus Financial Corp.,STOCK,4994800.532,194992.0
US.MMLP,Martin Midstream Partners LP,STOCK,2628009.013,194755.0
US.TRCH,"Torchlight Energy Resources, Inc.",STOCK,219106.045,194144.0
US.WBK,澳洲西洋银行,STOCK,4266029.22,193893.0
US.NVMI,Nova Measuring Instruments Ltd.,STOCK,5508916.775,193858.0
US.EQBK,EQUITY BANCSHARES IN,STOCK,8313893.627,193545.0
US.IPAS,"iPass, Inc.",STOCK,61900.245,193536.0
US.CBK,克里斯托弗·班克斯,STOCK,198604.769,193257.0
US.CVGW,卡拉沃养殖,STOCK,18258077.482,193244.0
US.RRGB,"Red Robin Gourmet Burgers, Inc.",STOCK,9471940.931,193110.0
US.CTS,CTS Corp.,STOCK,7115017.711,192777.0
US.SMLP,Summit Midstream Partners LP,STOCK,3154413.983,192541.0
US.FCFS,第一富金融服务,STOCK,17788402.641,192485.0
US.FRPT,Freshpet Inc.,STOCK,5539769.288,191699.0
US.LAC,Lithium Americas Corp.,STOCK,957838.135,191219.0
US.GCAP,嘉盛集团股份有限公司,STOCK,1478507.903,191212.0
US.ARPO,AERPIO PHARMACEUTI,STOCK,799033.984,190897.0
US.MYSZ,"My Size, Inc.",STOCK,164698.891,190854.0
US.ERC,Wells Fargo Multi-Sector Income Fund,STOCK,2373559.394,190837.0
US.PETQ,PetIQ,STOCK,4885655.641,190596.0
US.EME,埃姆科,STOCK,14552592.569,189567.0
US.TBB,AT&T Inc.,STOCK,4743256.631,189465.0
US.LHCG,"LHC Group, Inc.",STOCK,16194034.808,189004.0
US.CPF,中央太平洋银行,STOCK,5490869.934,188933.0
US.NNBR,"NN, Inc.",STOCK,3585938.796,188803.0
US.AB,联博控股,STOCK,5637336.539,188752.0
US.SB,"Safe Bulkers, Inc.",STOCK,672059.722,188505.0
US.IEA,"Infrastructure & Energy Alternatives, Inc.",STOCK,1877564.951,188217.0
